1.000000	37.000000	105886972.000000	34.684127	1.085540	29.600752	1.358339	8.127841	1585.032536	0.118529	0.196938	0.029035
1.000000	21.000000	104285717.000000	47.976659	1.665058	56.554059	1.132919	12.084560	1029.711255	0.039971	0.153617	0.141186
1.000000	8.000000	102991717.000000	6.248437	1.484184	59.557555	1.055102	11.976144	686.921214	0.168799	0.167237	0.144891
1.000000	14.000000	103588235.000000	49.957495	1.577452	41.911738	1.680673	7.293260	961.157706	0.040275	0.079110	0.162992
1.000000	39.000000	106089402.000000	32.676526	1.569813	39.557986	0.935070	12.496489	792.324577	0.133205	0.087906	0.188716
1.000000	23.000000	104487260.000000	33.896031	0.912603	58.604209	1.094919	7.737430	1570.016596	0.060831	0.198452	0.085610
1.000000	6.000000	102792436.000000	4.987804	1.374899	57.204264	1.663710	8.754511	546.316660	0.079231	0.189246	0.172161
1.000000	17.000000	103891196.000000	32.035109	1.248972	29.682747	0.968159	9.744954	1048.763099	0.131032	0.160267	0.151283
1.000000	29.000000	105088162.000000	7.264650	1.110929	53.913399	1.268982	8.058040	507.575397	0.145168	0.021132	0.189545
1.000000	40.000000	106191724.000000	39.173650	1.050012	53.743822	1.204000	13.538948	1344.887285	0.021004	0.195371	0.087503
1.000000	12.000000	103385526.000000	27.474210	1.471184	36.506647	1.224926	9.857109	2021.635221	0.033081	0.025009	0.109049
1.000000	9.000000	103085501.000000	11.883938	1.152048	45.890579	0.919819	8.503142	1088.466595	0.159754	0.080266	0.104259
1.000000	24.000000	104589536.000000	32.268050	1.674256	53.640592	1.431480	13.919665	1451.871550	0.172601	0.179928	0.134212
1.000000	5.000000	102692751.000000	29.297801	1.684242	17.522399	1.285669	11.882496	576.614825	0.194877	0.113908	0.033886
1.000000	27.000000	104892298.000000	24.374885	1.687908	59.968201	0.943391	9.351209	1576.641091	0.182180	0.155835	0.108661
1.000000	22.000000	104387468.000000	23.477892	1.200617	35.323082	1.258880	13.962049	855.213293	0.107897	0.071459	0.146177
1.000000	2.000000	102388513.000000	23.049810	1.390679	48.378172	1.453466	10.764744	406.401389	0.174558	0.145547	0.082789
1.000000	15.000000	103689585.000000	33.686961	1.070596	24.279356	0.944562	13.472004	603.865983	0.103460	0.123431	0.064753
1.000000	20.000000	104190424.000000	10.455383	1.094795	55.100925	0.980655	6.272805	633.099178	0.056866	0.119690	0.049767
1.000000	13.000000	103485698.000000	22.456207	1.093757	50.922522	1.173333	7.093930	1940.887174	0.024101	0.036060	0.144399
1.000000	28.000000	104993028.000000	35.179153	1.670696	39.389134	0.914173	9.951474	720.260542	0.126637	0.171053	0.180897
1.000000	18.000000	103991199.000000	0.359432	0.978744	15.190239	1.554527	7.481554	636.598304	0.049251	0.088884	0.105219
1.000000	16.000000	103789791.000000	26.736983	1.536346	18.413717	1.027085	5.293097	1238.245155	0.127350	0.151679	0.031379
1.000000	11.000000	103285701.000000	4.044273	1.300588	39.601000	1.626524	9.062454	1054.862641	0.072128	0.049746	0.121008
1.000000	26.000000	104789849.000000	24.434234	1.386143	32.577555	1.023802	14.505026	300.663408	0.076632	0.108772	0.056911
1.000000	38.000000	105989595.000000	22.259250	1.065010	39.130476	1.013977	13.819227	1499.381273	0.173008	0.131144	0.124871
1.000000	34.000000	105591388.000000	47.164827	0.968828	17.261688	0.988988	10.614942	392.647916	0.080639	0.192794	0.020011
1.000000	33.000000	105490728.000000	25.082621	1.370929	45.558300	1.422248	6.377830	933.758090	0.022704	0.141332	0.137988
1.000000	1.000000	102290358.000000	4.212072	1.292121	46.270924	1.237896	10.933953	1977.616890	0.089774	0.116120	0.043340
1.000000	19.000000	104089040.000000	37.587865	1.293554	36.337659	1.103609	12.821946	1505.257178	0.194118	0.052339	0.024373
1.000000	4.000000	102592960.000000	18.484663	0.940387	35.880622	0.927409	8.506455	1969.766058	0.176939	0.075673	0.193398
1.000000	30.000000	105191903.000000	5.918291	0.916610	40.300111	0.995235	11.568976	1653.399191	0.021537	0.136028	0.063910
1.000000	7.000000	102894680.000000	25.414060	1.466510	32.879347	1.222772	10.745396	1667.763909	0.054412	0.122917	0.165232
1.000000	36.000000	105795173.000000	17.837894	1.463334	46.986390	1.631558	7.950318	1792.830750	0.124411	0.190210	0.161635
1.000000	32.000000	105395183.000000	7.908704	1.612722	40.749670	1.398429	13.036755	1031.427057	0.126566	0.077414	0.131084
1.000000	25.000000	104695663.000000	4.655828	1.648337	40.432820	0.904077	8.061518	1149.134272	0.041258	0.024105	0.146948
1.000000	35.000000	105695700.000000	39.969808	1.093820	25.409173	0.934219	14.475446	1375.166473	0.062263	0.131427	0.087331
1.000000	3.000000	102495589.000000	48.280328	1.415546	34.086979	1.460021	8.289572	2032.607882	0.040107	0.116408	0.112111
1.000000	10.000000	103199128.000000	17.183613	1.605629	32.928728	1.088030	10.289324	1513.681119	0.141064	0.065474	0.164112
1.000000	31.000000	105303485.000000	26.720893	1.427071	31.824989	1.305955	12.328355	1251.572652	0.031245	0.025948	0.095050
1.000000	82.000000	58290684.000000	48.727548	1.440638	46.062034	1.447523	7.458803	1244.988874	0.170566	0.175920	0.180099
1.000000	120.000000	43271296.000000	47.104097	1.632460	32.627705	1.037495	12.599886	1827.834297	0.112273	0.137094	0.046237
1.000000	72.000000	108849244.000000	12.050913	1.171963	55.356985	1.209934	12.439610	1707.461634	0.167687	0.104073	0.173728
1.000000	118.000000	43277229.000000	43.149293	0.904185	51.151419	1.244407	5.724848	1445.683607	0.150904	0.100701	0.174945
1.000000	54.000000	45938824.000000	43.430731	1.237966	48.458595	0.981072	6.799242	350.955839	0.025511	0.189131	0.119262
1.000000	96.000000	50548959.000000	30.198798	1.496502	53.022451	1.300529	10.336718	1712.098899	0.176093	0.025511	0.107679
1.000000	98.000000	82893679.000000	26.001747	0.979438	52.103602	1.326062	9.421341	1831.811006	0.132917	0.072646	0.152046
1.000000	106.000000	100551425.000000	27.045509	1.027147	30.412669	1.453579	10.362485	1053.298581	0.121404	0.150101	0.163383
1.000000	68.000000	37461153.000000	19.642863	0.947103	23.488430	0.911668	7.149728	2002.057492	0.186549	0.175747	0.078326
1.000000	114.000000	81104701.000000	17.845543	1.180584	18.573349	1.573859	9.171021	1220.582064	0.177950	0.063839	0.109038
1.000000	46.000000	96145242.000000	20.425174	0.969314	38.318831	0.994706	5.426921	1611.327480	0.051384	0.127593	0.037190
1.000000	108.000000	85894996.000000	30.809469	1.680744	40.965793	1.229769	6.050211	780.162465	0.063946	0.084079	0.045327
1.000000	104.000000	109793071.000000	22.160872	1.011978	59.105374	1.458814	9.763358	1884.043729	0.148173	0.091566	0.193818
1.000000	94.000000	91908843.000000	31.711098	1.403063	28.148175	1.235640	5.981193	1104.555965	0.134000	0.110844	0.045101
1.000000	44.000000	35486551.000000	18.014217	1.681331	23.982642	1.411783	12.060475	1661.927469	0.042044	0.101076	0.144181
1.000000	80.000000	71315631.000000	45.677905	1.110479	18.581337	1.314719	9.472987	880.574191	0.101039	0.105299	0.185430
1.000000	84.000000	33544933.000000	45.136919	1.512472	32.189760	1.408532	5.418161	364.782881	0.125381	0.026096	0.177987
1.000000	78.000000	50417200.000000	32.678985	1.110040	30.221859	1.008770	12.242077	976.571387	0.181276	0.141824	0.199008
1.000000	50.000000	50306735.000000	18.865945	1.579964	19.438473	1.128865	12.594340	1736.879086	0.111591	0.119513	0.052633
1.000000	100.000000	115435884.000000	3.203000	1.190774	34.558862	1.310873	9.741629	1896.407454	0.095226	0.168093	0.134383
1.000000	70.000000	83661995.000000	28.626663	1.450775	58.834232	1.109843	12.155372	783.925287	0.061955	0.022828	0.043547
