1.000000	2.000000	84217621.000000	23.436205	1.311334	33.680623	1.561765	9.887102	1160.876916	0.792463	0.369053	0.171703	0.158622	0.110326
1.000000	39.000000	87921083.000000	45.237090	0.930688	17.709727	0.961272	14.281451	675.920887	1.205495	0.479650	0.043645	0.186397	0.070477
1.000000	16.000000	85622119.000000	12.732870	1.148221	15.912141	0.994383	14.671215	1748.434068	1.422022	0.529879	0.039548	0.183470	0.064228
1.000000	9.000000	84918543.000000	3.251010	1.638365	17.783312	1.492299	13.911789	1143.391000	1.325808	0.513159	0.047548	0.132520	0.115879
1.000000	5.000000	84517851.000000	49.565792	1.644055	25.938639	1.175605	6.185056	742.369709	1.594828	0.492833	0.047301	0.198316	0.081811
1.000000	21.000000	86117313.000000	49.047520	1.651436	28.199589	1.613760	6.365651	416.615918	1.627469	0.329498	0.180303	0.140744	0.160851
1.000000	37.000000	87720811.000000	2.111783	1.449763	48.353575	0.982770	13.613577	1249.590905	1.412126	0.366536	0.027632	0.088348	0.190126
1.000000	7.000000	84721241.000000	48.888104	1.674490	42.909004	1.496258	8.881005	844.290645	0.995054	0.501201	0.143390	0.023934	0.171558
1.000000	27.000000	86721191.000000	21.842003	1.449865	29.551161	1.016207	6.095188	396.863800	0.808163	0.432178	0.049329	0.100321	0.050775
1.000000	24.000000	86417033.000000	27.710428	1.154893	54.724420	1.070819	10.154069	1747.952512	1.163279	0.301557	0.104937	0.118108	0.156360
1.000000	19.000000	85919665.000000	20.194170	1.533071	52.939704	1.385578	13.125242	993.748365	1.078870	0.386194	0.040339	0.033916	0.089332
1.000000	8.000000	84819872.000000	49.467847	1.406037	43.180656	1.507609	12.344820	1825.159116	1.623245	0.328807	0.140152	0.062193	0.048673
1.000000	34.000000	87422015.000000	29.914968	1.320898	56.788655	1.120780	10.800268	1112.073374	1.683411	0.504937	0.148390	0.124822	0.130562
1.000000	33.000000	87318328.000000	48.347847	0.959003	20.877732	1.677731	13.245228	1257.372711	1.800012	0.514693	0.165554	0.152873	0.022706
1.000000	11.000000	85118424.000000	18.717866	1.068346	56.003001	1.522310	6.292054	819.040200	1.586790	0.349243	0.069503	0.190902	0.041495
1.000000	25.000000	86517061.000000	40.801476	1.143525	22.376712	1.297077	8.996737	999.327761	1.880814	0.484546	0.105942	0.163309	0.035759
1.000000	32.000000	87219186.000000	12.401970	1.039424	42.747987	0.902169	13.622879	1167.694908	0.839147	0.518098	0.199473	0.105832	0.052758
1.000000	4.000000	84420567.000000	12.496737	1.321732	27.693427	1.523803	9.036345	310.759855	1.385516	0.423915	0.185695	0.148812	0.179541
1.000000	3.000000	84317538.000000	22.191680	1.121378	33.076184	1.230453	14.363694	261.251271	0.695930	0.417467	0.091694	0.022935	0.064708
1.000000	12.000000	85218114.000000	47.690916	1.127743	43.339365	1.695370	12.228097	1892.181752	0.800434	0.502243	0.133397	0.046119	0.199510
1.000000	22.000000	86220948.000000	36.286181	1.370054	58.801636	1.012851	9.608461	1851.177635	1.865525	0.372490	0.177230	0.056509	0.114728
1.000000	6.000000	84620146.000000	47.562666	1.482296	53.017735	1.504068	11.441737	1050.052401	1.698957	0.496026	0.085405	0.125887	0.036616
1.000000	31.000000	87117267.000000	38.712770	1.087327	37.023967	1.459404	10.323812	1875.178296	1.009961	0.561111	0.041172	0.153292	0.060053
1.000000	10.000000	85022518.000000	36.304253	1.453832	35.312448	1.471713	14.798890	1817.651336	0.721051	0.508528	0.193358	0.106421	0.080260
1.000000	1.000000	84117001.000000	47.862830	1.026388	21.812048	1.647296	14.357617	1188.682058	0.792315	0.527993	0.095257	0.129149	0.142180
1.000000	20.000000	86021678.000000	12.744094	1.476837	36.042192	1.494836	6.717491	630.547898	1.938362	0.489081	0.063231	0.022870	0.057214
1.000000	15.000000	85518008.000000	0.602023	1.086305	42.290470	1.397571	8.852530	1624.873597	0.750981	0.545525	0.186683	0.060446	0.166281
1.000000	36.000000	87621858.000000	29.724276	1.222334	31.097356	1.281515	14.248056	1859.950486	0.632506	0.590895	0.191638	0.048369	0.057173
1.000000	40.000000	88019112.000000	44.020735	1.397281	46.059372	1.312332	12.584956	1521.649432	1.482759	0.389340	0.094778	0.021428	0.117726
1.000000	28.000000	86820957.000000	4.484004	1.458689	34.504350	1.246850	9.891539	1196.508043	1.028913	0.447816	0.150974	0.034439	0.181325
1.000000	18.000000	85818786.000000	5.052729	1.375228	56.033532	1.144024	11.870680	1617.390969	1.788886	0.441181	0.035866	0.049832	0.167520
1.000000	23.000000	86322981.000000	42.368438	1.066069	45.049206	1.538361	6.197054	1154.299613	0.619827	0.513268	0.145621	0.115675	0.172155
1.000000	14.000000	85419105.000000	25.612120	1.016695	16.556546	1.141907	5.882380	409.463473	0.657150	0.469276	0.196400	0.036015	0.043485
1.000000	26.000000	86619382.000000	42.216207	1.273212	41.813034	1.278497	5.706529	310.615554	1.742510	0.586811	0.097567	0.069534	0.142761
1.000000	17.000000	85721197.000000	5.712501	1.222845	48.915664	1.453971	12.429897	1022.984343	1.149283	0.544188	0.182165	0.066493	0.123071
1.000000	35.000000	87521991.000000	20.016842	1.437346	26.432135	1.626163	6.755176	1942.170171	1.914405	0.494124	0.124725	0.076384	0.073179
1.000000	29.000000	86919903.000000	9.993653	1.592855	44.009984	1.620054	13.286532	780.381403	0.986101	0.377918	0.063880	0.106528	0.139544
1.000000	30.000000	87019239.000000	45.062684	1.202581	56.176506	1.611423	14.956652	1934.693376	0.777619	0.477809	0.128892	0.165713	0.113576
1.000000	13.000000	85317286.000000	47.571441	1.011387	26.009458	1.455931	10.305339	745.123497	0.558386	0.536248	0.197879	0.102343	0.139591
1.000000	38.000000	87823307.000000	10.449641	1.398832	43.691520	1.003570	5.028798	1894.230390	1.781925	0.587252	0.177304	0.111459	0.135002
1.000000	98.000000	98419384.000000	0.456913	1.075934	24.942922	1.052831	5.957331	986.022075	0.747465	0.332941	0.102604	0.042992	0.166002
1.000000	90.000000	33272814.000000	34.046022	1.679442	45.923179	1.109418	14.710705	790.730041	1.724454	0.393060	0.055160	0.079472	0.190043
1.000000	102.000000	95306836.000000	39.039066	1.433074	35.721003	1.210143	6.092822	1278.728432	0.607827	0.525523	0.073046	0.171517	0.080488
1.000000	74.000000	49380391.000000	36.603036	1.688055	41.495112	1.351174	10.508922	1967.142331	1.046111	0.507312	0.047475	0.111977	0.102613
1.000000	120.000000	88890162.000000	10.412075	1.207072	38.064894	1.262945	13.150271	892.544370	0.693126	0.326666	0.160760	0.114783	0.076691
1.000000	66.000000	35267497.000000	7.314855	1.689694	15.220541	1.656825	5.234392	532.065286	1.590891	0.393462	0.142616	0.033634	0.112556
1.000000	76.000000	37670404.000000	10.078751	1.391356	39.674109	1.111330	11.694560	1919.282457	1.244381	0.401189	0.045310	0.047949	0.110011
1.000000	100.000000	42160548.000000	7.605692	0.980168	17.565344	1.098628	6.568531	594.707352	0.525767	0.446423	0.168959	0.087885	0.071769
1.000000	104.000000	46251612.000000	39.129252	1.028188	18.885826	1.135653	13.398218	1443.071730	1.904654	0.353622	0.145926	0.161164	0.060342
1.000000	108.000000	49678235.000000	33.686461	1.517356	36.290527	1.602768	7.676652	1695.857108	1.351988	0.468230	0.085738	0.142857	0.079451
1.000000	64.000000	114637688.000000	46.853110	1.196559	58.456249	1.521868	12.278765	503.287519	0.914612	0.325683	0.079752	0.148301	0.041227
1.000000	106.000000	104764833.000000	36.091651	1.485706	51.345601	1.288315	10.743774	1201.477026	1.213331	0.546623	0.039973	0.156152	0.196482
1.000000	88.000000	111961886.000000	24.291981	1.035385	57.559247	1.043391	9.141222	1021.822560	1.568523	0.374176	0.125580	0.138865	0.125637
1.000000	73.000000	116090212.000000	6.851216	1.462073	47.941637	1.470166	14.435471	1933.663016	0.953921	0.323319	0.183789	0.166579	0.185615
1.000000	116.000000	38171126.000000	47.207383	1.635032	44.084214	1.489086	12.429559	1238.392240	0.816799	0.398644	0.164006	0.137330	0.112425
1.000000	92.000000	66683105.000000	21.768445	1.027943	20.211573	1.557417	12.188833	1969.446101	0.677513	0.348049	0.190051	0.065638	0.044732
1.000000	82.000000	74419973.000000	24.408951	1.360888	27.472099	1.222871	6.355601	580.028555	1.233928	0.480677	0.140553	0.190822	0.060559
1.000000	72.000000	48285676.000000	44.669421	1.292537	37.317528	1.359584	10.835331	1686.603494	1.472600	0.460395	0.071748	0.185341	0.025718
1.000000	52.000000	39219904.000000	39.322676	0.900557	57.150208	1.565002	13.558057	907.744175	1.457681	0.323344	0.094057	0.032639	0.145956
1.000000	97.000000	33776000.000000	48.631712	1.405655	45.416571	1.499232	14.574698	1116.780217	1.026525	0.433680	0.163428	0.042903	0.036067
1.000000	118.000000	76709739.000000	27.673959	1.593513	23.423400	1.518093	6.721543	1175.120945	1.745216	0.396389	0.087662	0.125314	0.020619
1.000000	119.000000	83694232.000000	10.234564	1.208743	44.637741	1.557955	9.885263	1279.155679	1.775619	0.470385	0.161957	0.162546	0.160337
1.000000	48.000000	87556593.000000	22.006444	1.433465	32.042419	1.250768	13.942894	1536.599699	1.021375	0.405910	0.194971	0.141276	0.153662
1.000000	42.000000	31841057.000000	21.468909	0.907876	35.500137	1.372873	6.207026	1597.084542	1.324248	0.557164	0.049778	0.169088	0.038895
1.000000	96.000000	32072491.000000	1.991439	1.259684	35.685790	1.196640	9.167703	532.996674	1.951566	0.476321	0.053883	0.147136	0.199775
1.000000	70.000000	106671706.000000	12.843365	1.005318	21.574482	1.653968	14.424372	1011.682433	1.306077	0.373210	0.106251	0.062226	0.083840
1.000000	65.000000	46995148.000000	23.613785	1.302981	20.455608	1.133065	9.093607	430.705653	1.263578	0.390946	0.144033	0.162358	0.147357
1.000000	80.000000	59952656.000000	27.979030	1.057908	20.123891	1.641066	6.216644	610.553114	0.961968	0.333578	0.175436	0.047987	0.091351
1.000000	114.000000	53310293.000000	29.742783	1.578137	39.094435	0.982103	11.732598	1129.186384	1.684106	0.496218	0.131249	0.194212	0.063939
1.000000	105.000000	28658675.000000	29.464281	1.299171	15.635403	1.412395	6.712183	1126.971079	1.966841	0.333029	0.107825	0.124781	0.034614
1.000000	115.000000	36590581.000000	48.400977	1.436004	15.027724	1.176980	10.414747	406.747090	1.143588	0.383909	0.172405	0.120426	0.051179
1.000000	46.000000	49175111.000000	38.984176	1.028344	22.200682	1.636656	9.157723	996.646803	1.945338	0.451454	0.159160	0.060919	0.069033
1.000000	89.000000	43782659.000000	18.147051	1.658730	30.566354	1.215761	8.927315	1465.249966	1.227970	0.331698	0.179912	0.066520	0.166108
1.000000	87.000000	76028958.000000	19.603568	1.384563	19.289928	1.328201	7.266683	1581.817377	1.639741	0.583341	0.110509	0.123846	0.152462
1.000000	60.000000	113284412.000000	49.851213	1.584374	47.130715	1.293357	9.827542	739.687355	0.538751	0.503621	0.166588	0.056295	0.025958
1.000000	63.000000	26237703.000000	18.632011	1.237746	47.941651	1.461837	7.389936	1741.513382	0.729992	0.445589	0.152271	0.166063	0.039092
1.000000	51.000000	41383560.000000	24.066201	1.266591	50.547271	1.100948	14.028241	1660.731318	1.016504	0.370049	0.100455	0.097915	0.050913
1.000000	71.000000	28629982.000000	39.596769	0.997359	55.255619	1.017913	12.510133	1605.617129	0.902136	0.383166	0.074749	0.026404	0.091916
1.000000	121.000000	46105214.000000	24.767456	1.112914	40.543090	1.636457	6.476827	665.722404	1.584802	0.520955	0.134468	0.173256	0.054529
1.000000	50.000000	104206155.000000	28.465832	1.332920	30.433834	0.920800	13.235038	663.819595	1.405495	0.392056	0.169606	0.111250	0.037385
1.000000	107.000000	64872631.000000	12.467030	1.675419	42.723662	1.536527	6.827493	1835.813658	1.727343	0.355127	0.109084	0.078320	0.132789
1.000000	110.000000	76286797.000000	37.510678	1.162046	23.017216	1.184051	12.500409	1144.090047	1.526251	0.518701	0.136271	0.190546	0.026774
1.000000	95.000000	49778502.000000	36.394234	1.565827	59.342186	1.426224	5.226455	549.886339	0.587616	0.486806	0.168931	0.037264	0.120801
1.000000	86.000000	51161257.000000	15.356865	1.305218	20.847251	1.201686	12.426788	2046.148975	0.890522	0.563769	0.185517	0.074216	0.048260
1.000000	47.000000	92218915.000000	49.101113	1.174510	32.783357	1.095642	9.083840	1512.505042	1.659868	0.560964	0.033280	0.032490	0.068476
1.000000	56.000000	89960103.000000	14.624076	1.453854	52.662593	1.015382	5.591554	1478.707665	1.614336	0.348405	0.132712	0.191300	0.168122
1.000000	84.000000	97105181.000000	35.472710	1.544480	23.746000	1.004457	5.826510	878.285496	0.891258	0.596047	0.066487	0.038223	0.150911
1.000000	75.000000	18317857.000000	47.457752	1.110372	17.228965	1.220210	8.380779	1474.830668	1.274251	0.557324	0.192779	0.156215	0.077758
1.000000	54.000000	23399846.000000	46.283423	1.532936	58.486740	1.029871	5.173616	1616.165918	0.627562	0.467392	0.155132	0.044597	0.137682
1.000000	103.000000	67950890.000000	42.024613	1.049936	47.876906	1.375915	6.793898	1866.328589	1.814167	0.550230	0.024941	0.090290	0.058296
1.000000	45.000000	65876518.000000	39.185513	1.673288	28.631977	1.342428	8.466888	1653.784555	1.564434	0.419043	0.046067	0.030424	0.095659
1.000000	69.000000	55338171.000000	29.876124	1.372475	38.858287	1.085915	14.811133	577.116112	0.702201	0.592132	0.143243	0.151198	0.041381
1.000000	122.000000	112377299.000000	17.819969	0.995363	53.453707	1.428837	12.789399	269.699660	0.682499	0.580038	0.135779	0.027718	0.188311
1.000000	133.000000	81618219.000000	26.443539	1.682858	16.678430	1.357948	8.336413	1774.503265	1.991245	0.532177	0.108181	0.183116	0.139934
1.000000	142.000000	89154274.000000	21.456286	1.321333	19.556822	1.099686	5.691782	373.160377	1.864536	0.398168	0.147396	0.050339	0.162459
1.000000	134.000000	96418469.000000	35.033577	1.022610	34.390438	1.342824	9.015814	1816.117707	1.381119	0.572719	0.074156	0.163134	0.115955
